,store,store_type,assortment,date,dataset,sales,predictions,error,error_rate
13085,319,a,extended,2015-09-02,forecast,,8423.179,,
13086,320,a,extended,2015-09-02,forecast,,15569.456,,
13087,323,d,extended,2015-09-02,forecast,,8109.939,,
13088,325,a,extended,2015-09-02,forecast,,7564.2754,,
13089,326,d,basic,2015-09-02,forecast,,5579.0933,,
13090,328,a,basic,2015-09-02,forecast,,5334.15,,
13091,329,a,basic,2015-09-02,forecast,,8692.912,,
13092,330,a,extended,2015-09-02,forecast,,4389.303,,
13093,331,a,extended,2015-09-02,forecast,,5756.587,,
13094,333,a,extended,2015-09-02,forecast,,11600.487,,
13095,334,d,extended,2015-09-02,forecast,,6380.643,,
13096,335,b,basic,2015-09-02,forecast,,17155.291,,
13097,336,a,basic,2015-09-02,forecast,,15195.602,,
13098,337,d,extended,2015-09-02,forecast,,5706.036,,
13099,338,a,extended,2015-09-02,forecast,,7288.664,,
13100,339,a,extended,2015-09-02,forecast,,5547.3975,,
13101,340,a,extended,2015-09-02,forecast,,6564.608,,
13102,341,a,basic,2015-09-02,forecast,,6115.552,,
13103,342,d,extended,2015-09-02,forecast,,11153.882,,
13104,343,d,basic,2015-09-02,forecast,,8437.467,,
13105,344,a,extended,2015-09-02,forecast,,9617.375,,
13106,345,a,basic,2015-09-02,forecast,,4562.0127,,
13107,346,a,extended,2015-09-02,forecast,,6939.208,,
13108,347,d,extended,2015-09-02,forecast,,5440.736,,
13109,348,a,basic,2015-09-02,forecast,,9393.499,,
13110,350,d,basic,2015-09-02,forecast,,7476.508,,
13111,351,a,basic,2015-09-02,forecast,,6480.274,,
13112,352,d,extended,2015-09-02,forecast,,6961.456,,
13113,353,b,extra,2015-09-02,forecast,,5911.979,,
13114,354,d,extended,2015-09-02,forecast,,9324.437,,
13115,355,a,extended,2015-09-02,forecast,,10005.422,,
13116,356,d,extended,2015-09-02,forecast,,6598.9727,,
13117,358,a,basic,2015-09-02,forecast,,11646.105,,
13118,359,d,extended,2015-09-02,forecast,,6569.738,,
13119,362,c,extended,2015-09-02,forecast,,9518.944,,
13120,364,a,extended,2015-09-02,forecast,,5428.7144,,
13121,365,c,basic,2015-09-02,forecast,,5644.7134,,
13122,367,d,extended,2015-09-02,forecast,,5650.499,,
13123,368,d,extended,2015-09-02,forecast,,13068.317,,
13124,369,d,extended,2015-09-02,forecast,,6681.103,,
13125,370,d,basic,2015-09-02,forecast,,8388.439,,
13126,371,d,extended,2015-09-02,forecast,,7359.0635,,
13127,372,d,extended,2015-09-02,forecast,,9944.495,,
13128,373,d,extended,2015-09-02,forecast,,4617.5615,,
13129,377,a,extended,2015-09-02,forecast,,8653.841,,
13130,378,a,extended,2015-09-02,forecast,,7010.832,,
13131,379,d,basic,2015-09-02,forecast,,3957.8677,,
13132,380,a,basic,2015-09-02,forecast,,16949.172,,
13133,383,a,extended,2015-09-02,forecast,,17215.574,,
13134,385,d,basic,2015-09-02,forecast,,7886.2773,,
13135,386,d,extended,2015-09-02,forecast,,7813.636,,
13136,387,c,basic,2015-09-02,forecast,,9969.652,,
13137,388,a,basic,2015-09-02,forecast,,10567.857,,
13138,389,a,extended,2015-09-02,forecast,,12209.848,,
13139,391,a,basic,2015-09-02,forecast,,6180.367,,
13140,392,a,basic,2015-09-02,forecast,,7447.498,,
13141,393,d,extended,2015-09-02,forecast,,6147.5547,,
13142,394,d,basic,2015-09-02,forecast,,8382.929,,
13143,395,a,basic,2015-09-02,forecast,,4488.7812,,
13144,397,a,extended,2015-09-02,forecast,,6110.013,,
13145,398,c,extended,2015-09-02,forecast,,5969.2256,,
13146,399,a,basic,2015-09-02,forecast,,6173.692,,
13147,403,a,basic,2015-09-02,forecast,,8104.8354,,
13148,404,a,extended,2015-09-02,forecast,,5253.716,,
13149,405,a,basic,2015-09-02,forecast,,5362.668,,
13150,406,d,extended,2015-09-02,forecast,,7841.783,,
13151,407,a,basic,2015-09-02,forecast,,4343.9106,,
13152,408,c,basic,2015-09-02,forecast,,4987.391,,
13153,409,d,extended,2015-09-02,forecast,,5951.3745,,
13154,410,c,basic,2015-09-02,forecast,,8349.256,,
13155,411,d,extended,2015-09-02,forecast,,9175.482,,
13156,412,d,extended,2015-09-02,forecast,,8614.863,,
13157,413,a,extended,2015-09-02,forecast,,7489.719,,
13158,414,d,extended,2015-09-02,forecast,,6666.9136,,
13159,415,d,extended,2015-09-02,forecast,,6315.625,,
13160,416,a,extended,2015-09-02,forecast,,11895.48,,
13161,417,a,extended,2015-09-02,forecast,,8160.226,,
13162,418,a,basic,2015-09-02,forecast,,6718.8647,,
13163,420,d,extended,2015-09-02,forecast,,5021.455,,
13164,421,c,extended,2015-09-02,forecast,,9597.015,,
13165,422,a,extended,2015-09-02,forecast,,4497.1426,,
13166,424,d,extended,2015-09-02,forecast,,7391.3237,,
13167,425,d,extended,2015-09-02,forecast,,3273.148,,
13168,426,a,basic,2015-09-02,forecast,,5521.994,,
13169,427,a,extended,2015-09-02,forecast,,9107.744,,
13170,428,d,basic,2015-09-02,forecast,,6694.0005,,
13171,429,d,extended,2015-09-02,forecast,,6078.235,,
13172,430,d,extended,2015-09-02,forecast,,8688.461,,
13173,431,d,extended,2015-09-02,forecast,,9348.203,,
13174,432,a,basic,2015-09-02,forecast,,12295.247,,
13175,433,a,extended,2015-09-02,forecast,,6236.9814,,
13176,434,a,basic,2015-09-02,forecast,,10059.206,,
13177,435,a,basic,2015-09-02,forecast,,3323.8457,,
13178,440,d,basic,2015-09-02,forecast,,5974.033,,
13179,441,d,basic,2015-09-02,forecast,,6216.811,,
13180,442,c,basic,2015-09-02,forecast,,4659.529,,
13181,445,a,basic,2015-09-02,forecast,,8366.012,,
13182,446,a,basic,2015-09-02,forecast,,6091.2,,
13183,447,a,extended,2015-09-02,forecast,,5640.526,,
13184,448,a,extended,2015-09-02,forecast,,9649.855,,
13185,449,a,extended,2015-09-02,forecast,,11880.911,,
13186,450,c,basic,2015-09-02,forecast,,9536.164,,
13187,451,a,basic,2015-09-02,forecast,,6625.2466,,
13188,452,a,extended,2015-09-02,forecast,,5733.418,,
13189,453,a,extended,2015-09-02,forecast,,9221.419,,
13190,455,d,extended,2015-09-02,forecast,,7970.7075,,
13191,456,a,extended,2015-09-02,forecast,,6379.2373,,
13192,457,d,extended,2015-09-02,forecast,,5376.2246,,
13193,458,c,basic,2015-09-02,forecast,,7101.2095,,
13194,459,a,basic,2015-09-02,forecast,,10779.548,,
13195,461,d,extended,2015-09-02,forecast,,5573.668,,
13196,463,a,basic,2015-09-02,forecast,,6465.66,,
13197,465,d,extended,2015-09-02,forecast,,8497.06,,
13198,466,a,extended,2015-09-02,forecast,,9166.9795,,
13199,467,a,extended,2015-09-02,forecast,,14044.756,,
13200,468,c,extended,2015-09-02,forecast,,5767.26,,
13201,470,a,extended,2015-09-02,forecast,,14780.257,,
13202,471,d,basic,2015-09-02,forecast,,7311.9556,,
13203,472,c,extended,2015-09-02,forecast,,5482.872,,
13204,473,a,basic,2015-09-02,forecast,,3596.3682,,
13205,475,a,basic,2015-09-02,forecast,,7046.282,,
13206,477,d,basic,2015-09-02,forecast,,6831.1475,,
13207,481,c,extended,2015-09-02,forecast,,5844.295,,
13208,484,a,extended,2015-09-02,forecast,,7969.8335,,
13209,485,d,extended,2015-09-02,forecast,,5174.613,,
13210,486,a,basic,2015-09-02,forecast,,4612.3623,,
13211,487,d,extended,2015-09-02,forecast,,7989.165,,
13212,488,a,extended,2015-09-02,forecast,,3962.8242,,
13213,490,a,basic,2015-09-02,forecast,,8077.94,,
13214,491,d,extended,2015-09-02,forecast,,7152.259,,
13215,492,a,basic,2015-09-02,forecast,,8520.123,,
13216,493,d,extended,2015-09-02,forecast,,9033.748,,
13217,495,d,basic,2015-09-02,forecast,,5754.407,,
13218,497,a,extended,2015-09-02,forecast,,9238.55,,
13219,498,a,basic,2015-09-02,forecast,,6504.8403,,
13220,499,c,extended,2015-09-02,forecast,,5562.711,,
13221,500,d,extended,2015-09-02,forecast,,5850.703,,
13222,501,a,extended,2015-09-02,forecast,,5994.319,,
13223,502,a,basic,2015-09-02,forecast,,11645.084,,
13224,504,c,extended,2015-09-02,forecast,,6477.5303,,
13225,505,a,basic,2015-09-02,forecast,,5241.1973,,
13226,506,a,basic,2015-09-02,forecast,,8273.282,,
13227,507,a,extended,2015-09-02,forecast,,9443.913,,
13228,508,a,extended,2015-09-02,forecast,,7374.6343,,
13229,509,a,basic,2015-09-02,forecast,,7170.079,,
13230,510,a,extended,2015-09-02,forecast,,8730.511,,
13231,511,a,basic,2015-09-02,forecast,,5886.961,,
13232,512,b,extra,2015-09-02,forecast,,5769.5156,,
13233,514,c,extended,2015-09-02,forecast,,6877.205,,
13234,515,d,extended,2015-09-02,forecast,,8929.733,,
13235,516,a,extended,2015-09-02,forecast,,6303.0054,,
13236,517,a,extended,2015-09-02,forecast,,5955.764,,
13237,518,d,extended,2015-09-02,forecast,,6430.719,,
13238,519,c,extended,2015-09-02,forecast,,6123.9985,,
13239,520,a,extended,2015-09-02,forecast,,4113.997,,
13240,521,d,basic,2015-09-02,forecast,,5699.514,,
13241,522,d,extended,2015-09-02,forecast,,8757.398,,
13242,524,a,extended,2015-09-02,forecast,,9791.7705,,
13243,527,d,extended,2015-09-02,forecast,,11368.546,,
13244,528,a,extended,2015-09-02,forecast,,12052.795,,
13245,529,d,extended,2015-09-02,forecast,,8444.527,,
13246,530,a,extended,2015-09-02,forecast,,5528.466,,
13247,531,a,extended,2015-09-02,forecast,,4854.3516,,
13248,532,a,extended,2015-09-02,forecast,,12206.4,,
13249,533,a,extended,2015-09-02,forecast,,9548.405,,
13250,534,d,basic,2015-09-02,forecast,,9284.59,,
13251,535,a,basic,2015-09-02,forecast,,9248.274,,
13252,536,a,extended,2015-09-02,forecast,,8942.023,,
13253,537,a,basic,2015-09-02,forecast,,7594.8267,,
13254,538,a,basic,2015-09-02,forecast,,4273.413,,
13255,539,a,basic,2015-09-02,forecast,,10626.895,,
13256,540,d,extended,2015-09-02,forecast,,6737.501,,
13257,541,a,extended,2015-09-02,forecast,,7555.262,,
13258,542,a,basic,2015-09-02,forecast,,7274.7524,,
13259,543,c,basic,2015-09-02,forecast,,3530.498,,
13260,545,a,extended,2015-09-02,forecast,,13324.206,,
13261,547,d,extended,2015-09-02,forecast,,6066.037,,
13262,548,d,extended,2015-09-02,forecast,,5759.646,,
13263,549,a,extended,2015-09-02,forecast,,4655.921,,
13264,550,d,extended,2015-09-02,forecast,,6138.6133,,
13265,551,a,extended,2015-09-02,forecast,,6947.2744,,
13266,552,a,basic,2015-09-02,forecast,,9936.475,,
13267,553,c,basic,2015-09-02,forecast,,6924.1074,,
13268,554,c,extended,2015-09-02,forecast,,4440.822,,
13269,555,d,basic,2015-09-02,forecast,,5487.6333,,
13270,557,a,basic,2015-09-02,forecast,,4805.15,,
13271,558,a,basic,2015-09-02,forecast,,3446.057,,
13272,561,d,basic,2015-09-02,forecast,,7124.935,,
13273,562,b,extended,2015-09-02,forecast,,17775.645,,
13274,563,a,basic,2015-09-02,forecast,,5604.9785,,
13275,564,d,extended,2015-09-02,forecast,,5481.047,,
13276,565,a,extended,2015-09-02,forecast,,7942.1816,,
13277,566,a,basic,2015-09-02,forecast,,5265.932,,
13278,567,c,basic,2015-09-02,forecast,,5945.797,,
13279,568,d,extended,2015-09-02,forecast,,4979.158,,
13280,570,a,basic,2015-09-02,forecast,,4588.245,,
13281,571,d,basic,2015-09-02,forecast,,8155.9775,,
13282,572,d,extended,2015-09-02,forecast,,7954.584,,
13283,573,a,basic,2015-09-02,forecast,,4670.101,,
13284,574,d,basic,2015-09-02,forecast,,8893.839,,
13285,575,a,basic,2015-09-02,forecast,,6980.0728,,
13286,577,a,extended,2015-09-02,forecast,,5371.919,,
13287,578,d,basic,2015-09-02,forecast,,9022.106,,
13288,579,c,basic,2015-09-02,forecast,,8981.959,,
13289,580,a,extended,2015-09-02,forecast,,10204.007,,
13290,581,a,basic,2015-09-02,forecast,,6263.5825,,
13291,582,a,basic,2015-09-02,forecast,,7403.0356,,
13292,584,d,basic,2015-09-02,forecast,,4882.3535,,
13293,585,d,extended,2015-09-02,forecast,,5641.5054,,
13294,586,a,extended,2015-09-02,forecast,,16364.417,,
13295,587,d,extended,2015-09-02,forecast,,10571.446,,
13296,588,d,extended,2015-09-02,forecast,,6670.0684,,
13297,589,a,extended,2015-09-02,forecast,,5922.991,,
13298,590,d,extended,2015-09-02,forecast,,5302.7935,,
13299,591,a,extended,2015-09-02,forecast,,6069.863,,
13300,592,a,basic,2015-09-02,forecast,,4966.11,,
13301,593,a,extended,2015-09-02,forecast,,9873.321,,
13302,597,a,basic,2015-09-02,forecast,,6107.2046,,
13303,598,c,basic,2015-09-02,forecast,,6285.481,,
13304,600,d,extended,2015-09-02,forecast,,7656.957,,
13305,601,d,basic,2015-09-02,forecast,,5629.223,,
13306,602,a,basic,2015-09-02,forecast,,7457.0083,,
13307,603,a,basic,2015-09-02,forecast,,8448.137,,
13308,604,d,basic,2015-09-02,forecast,,8047.8247,,
13309,605,d,basic,2015-09-02,forecast,,8164.0254,,
13310,610,a,basic,2015-09-02,forecast,,4999.709,,
13311,611,a,basic,2015-09-02,forecast,,6127.726,,
13312,612,d,extended,2015-09-02,forecast,,7178.6943,,
13313,615,d,basic,2015-09-02,forecast,,10109.471,,
13314,616,a,extended,2015-09-02,forecast,,9356.687,,
13315,618,d,extended,2015-09-02,forecast,,6523.6113,,
13316,619,a,basic,2015-09-02,forecast,,5422.685,,
13317,620,d,extended,2015-09-02,forecast,,7732.115,,
13318,621,a,basic,2015-09-02,forecast,,7113.683,,
13319,622,a,extended,2015-09-02,forecast,,4427.553,,
13320,623,a,basic,2015-09-02,forecast,,8823.718,,
13321,624,a,extended,2015-09-02,forecast,,7791.9497,,
13322,625,a,basic,2015-09-02,forecast,,7225.206,,
13323,627,c,extended,2015-09-02,forecast,,6719.3325,,
13324,628,a,extended,2015-09-02,forecast,,6366.1567,,
13325,629,d,basic,2015-09-02,forecast,,8024.34,,
13326,631,d,extended,2015-09-02,forecast,,5823.672,,
13327,632,a,basic,2015-09-02,forecast,,7627.5596,,
13328,633,d,basic,2015-09-02,forecast,,8778.497,,
13329,636,c,basic,2015-09-02,forecast,,7550.3706,,
13330,637,d,extended,2015-09-02,forecast,,9418.062,,
13331,638,d,basic,2015-09-02,forecast,,7064.169,,
13332,639,a,basic,2015-09-02,forecast,,5358.2856,,
13333,640,d,extended,2015-09-02,forecast,,11635.059,,
13334,641,a,extended,2015-09-02,forecast,,7607.1006,,
13335,642,c,extended,2015-09-02,forecast,,4339.7856,,
13336,643,a,basic,2015-09-02,forecast,,8593.379,,
13337,644,c,basic,2015-09-02,forecast,,8841.805,,
13338,645,a,basic,2015-09-02,forecast,,11612.321,,
13339,646,a,basic,2015-09-02,forecast,,5480.5293,,
13340,647,a,extended,2015-09-02,forecast,,6106.1094,,
13341,650,a,basic,2015-09-02,forecast,,6463.323,,
13342,651,a,basic,2015-09-02,forecast,,7637.8174,,
13343,653,d,extended,2015-09-02,forecast,,6521.8877,,
13344,655,d,extended,2015-09-02,forecast,,9152.983,,
13345,656,d,basic,2015-09-02,forecast,,3902.469,,
13346,657,c,extended,2015-09-02,forecast,,7228.411,,
13347,658,d,extended,2015-09-02,forecast,,6389.5044,,
13348,659,d,basic,2015-09-02,forecast,,6350.8306,,
13349,660,a,basic,2015-09-02,forecast,,5092.526,,
13350,661,d,extended,2015-09-02,forecast,,7922.4424,,
13351,662,d,basic,2015-09-02,forecast,,9066.151,,
13352,663,a,extended,2015-09-02,forecast,,5759.7393,,
13353,665,a,basic,2015-09-02,forecast,,9346.964,,
13354,666,c,extended,2015-09-02,forecast,,7022.122,,
13355,667,d,extended,2015-09-02,forecast,,9242.913,,
13356,669,d,basic,2015-09-02,forecast,,5378.7227,,
13357,670,a,basic,2015-09-02,forecast,,6937.3486,,
13358,671,a,extended,2015-09-02,forecast,,7359.7725,,
13359,673,d,extended,2015-09-02,forecast,,7802.4653,,
13360,674,a,basic,2015-09-02,forecast,,9295.888,,
13361,675,a,basic,2015-09-02,forecast,,4552.5054,,
13362,676,b,extra,2015-09-02,forecast,,9268.788,,
13363,677,d,basic,2015-09-02,forecast,,8262.32,,
13364,678,c,basic,2015-09-02,forecast,,7758.163,,
13365,680,c,basic,2015-09-02,forecast,,4742.321,,
13366,681,a,extended,2015-09-02,forecast,,4173.5405,,
13367,684,d,extended,2015-09-02,forecast,,8479.136,,
13368,685,a,basic,2015-09-02,forecast,,7292.266,,
13369,687,d,extended,2015-09-02,forecast,,8268.872,,
13370,689,d,basic,2015-09-02,forecast,,7577.714,,
13371,690,a,basic,2015-09-02,forecast,,5805.2812,,
13372,691,d,extended,2015-09-02,forecast,,8592.478,,
13373,692,a,basic,2015-09-02,forecast,,7765.4478,,
13374,693,d,basic,2015-09-02,forecast,,7381.601,,
13375,694,a,extended,2015-09-02,forecast,,8505.671,,
13376,695,a,basic,2015-09-02,forecast,,6906.2134,,
13377,696,a,extended,2015-09-02,forecast,,8042.668,,
13378,697,d,basic,2015-09-02,forecast,,11810.48,,
13379,699,a,basic,2015-09-02,forecast,,8521.066,,
13380,700,a,extended,2015-09-02,forecast,,4979.0776,,
13381,701,d,basic,2015-09-02,forecast,,6470.355,,
13382,702,a,basic,2015-09-02,forecast,,5230.405,,
13383,703,a,basic,2015-09-02,forecast,,3816.9282,,
13384,705,a,basic,2015-09-02,forecast,,9483.268,,
13385,706,d,basic,2015-09-02,forecast,,5863.95,,
13386,707,a,extended,2015-09-02,forecast,,9376.975,,
13387,710,d,basic,2015-09-02,forecast,,5095.7427,,
13388,711,d,basic,2015-09-02,forecast,,7131.564,,
13389,712,a,basic,2015-09-02,forecast,,6606.1963,,
13390,713,a,extended,2015-09-02,forecast,,10960.005,,
13391,714,d,extended,2015-09-02,forecast,,5693.309,,
13392,716,d,basic,2015-09-02,forecast,,6654.398,,
13393,717,d,extended,2015-09-02,forecast,,6030.385,,
13394,718,a,basic,2015-09-02,forecast,,7916.6035,,
13395,719,c,extended,2015-09-02,forecast,,5114.949,,
13396,720,a,extended,2015-09-02,forecast,,8008.5356,,
13397,721,a,extended,2015-09-02,forecast,,8375.768,,
13398,722,a,basic,2015-09-02,forecast,,10256.696,,
13399,723,d,extended,2015-09-02,forecast,,8240.269,,
13400,724,d,extended,2015-09-02,forecast,,6600.4077,,
13401,725,d,extended,2015-09-02,forecast,,5808.051,,
13402,727,a,basic,2015-09-02,forecast,,5178.484,,
13403,728,d,basic,2015-09-02,forecast,,5225.194,,
13404,729,c,extended,2015-09-02,forecast,,11755.021,,
13405,731,a,basic,2015-09-02,forecast,,9999.841,,
13406,732,a,extended,2015-09-02,forecast,,6591.336,,
13407,733,b,extra,2015-09-02,forecast,,15560.118,,
13408,734,a,basic,2015-09-02,forecast,,6532.1353,,
13409,736,c,extended,2015-09-02,forecast,,5398.094,,
13410,737,a,basic,2015-09-02,forecast,,6973.764,,
13411,738,d,extended,2015-09-02,forecast,,9569.804,,
13412,739,d,extended,2015-09-02,forecast,,12383.24,,
13413,740,d,basic,2015-09-02,forecast,,7345.9287,,
13414,741,d,extended,2015-09-02,forecast,,7570.4683,,
13415,742,d,extended,2015-09-02,forecast,,7891.1074,,
13416,744,a,basic,2015-09-02,forecast,,8173.4214,,
13417,746,d,extended,2015-09-02,forecast,,7726.4907,,
13418,748,d,basic,2015-09-02,forecast,,6251.961,,
13419,749,a,basic,2015-09-02,forecast,,5733.9214,,
13420,750,d,basic,2015-09-02,forecast,,5793.554,,
13421,751,a,basic,2015-09-02,forecast,,4527.7554,,
13422,752,a,basic,2015-09-02,forecast,,5727.8647,,
13423,753,d,extended,2015-09-02,forecast,,9290.508,,
13424,756,a,extended,2015-09-02,forecast,,17535.863,,
13425,757,a,extended,2015-09-02,forecast,,6301.43,,
13426,758,a,extended,2015-09-02,forecast,,5596.479,,
13427,759,a,basic,2015-09-02,forecast,,8124.37,,
13428,762,d,extended,2015-09-02,forecast,,4263.4375,,
13429,763,d,extended,2015-09-02,forecast,,6390.0894,,
13430,764,a,extended,2015-09-02,forecast,,4564.4067,,
13431,765,a,extended,2015-09-02,forecast,,9536.737,,
13432,766,d,extended,2015-09-02,forecast,,5887.438,,
13433,767,a,extended,2015-09-02,forecast,,6176.926,,
13434,768,a,extended,2015-09-02,forecast,,14453.004,,
13435,769,b,extra,2015-09-02,forecast,,12202.222,,
13436,770,a,extended,2015-09-02,forecast,,5985.2295,,
13437,771,a,basic,2015-09-02,forecast,,7387.215,,
13438,772,d,extended,2015-09-02,forecast,,3489.4116,,
13439,773,a,basic,2015-09-02,forecast,,5878.2974,,
13440,774,a,extended,2015-09-02,forecast,,5936.5884,,
13441,775,d,extended,2015-09-02,forecast,,10707.533,,
13442,776,c,basic,2015-09-02,forecast,,5424.9614,,
13443,777,d,extended,2015-09-02,forecast,,4850.6626,,
13444,778,a,basic,2015-09-02,forecast,,6449.818,,
13445,782,c,extended,2015-09-02,forecast,,6558.9688,,
13446,784,a,basic,2015-09-02,forecast,,8142.0337,,
13447,785,d,extended,2015-09-02,forecast,,7978.603,,
13448,789,a,extended,2015-09-02,forecast,,3743.947,,
13449,790,d,extended,2015-09-02,forecast,,7863.174,,
13450,791,a,basic,2015-09-02,forecast,,8584.114,,
13451,792,d,basic,2015-09-02,forecast,,9064.612,,
13452,793,d,basic,2015-09-02,forecast,,5396.6836,,
13453,795,d,basic,2015-09-02,forecast,,4779.6235,,
13454,796,a,extended,2015-09-02,forecast,,8305.452,,
13455,797,a,basic,2015-09-02,forecast,,5164.4893,,
13456,799,a,extended,2015-09-02,forecast,,9631.86,,
13457,800,d,basic,2015-09-02,forecast,,5442.599,,
13458,801,d,basic,2015-09-02,forecast,,5215.6978,,
13459,802,a,extended,2015-09-02,forecast,,7295.2363,,
13460,803,d,basic,2015-09-02,forecast,,6446.841,,
13461,804,c,extended,2015-09-02,forecast,,4866.2666,,
13462,805,d,basic,2015-09-02,forecast,,6426.4824,,
13463,806,d,basic,2015-09-02,forecast,,7431.617,,
13464,807,a,basic,2015-09-02,forecast,,10538.266,,
13465,809,a,basic,2015-09-02,forecast,,12086.466,,
13466,810,d,extended,2015-09-02,forecast,,6174.487,,
13467,811,a,basic,2015-09-02,forecast,,4110.286,,
13468,813,a,basic,2015-09-02,forecast,,6447.6343,,
13469,815,a,basic,2015-09-02,forecast,,6725.565,,
13470,816,c,extended,2015-09-02,forecast,,4938.876,,
13471,818,d,basic,2015-09-02,forecast,,6783.451,,
13472,819,a,extended,2015-09-02,forecast,,6268.316,,
13473,820,a,extended,2015-09-02,forecast,,12190.753,,
13474,822,a,extended,2015-09-02,forecast,,8541.384,,
13475,823,a,extended,2015-09-02,forecast,,6606.013,,
13476,824,a,basic,2015-09-02,forecast,,7217.093,,
13477,825,a,basic,2015-09-02,forecast,,4985.0894,,
13478,826,a,extended,2015-09-02,forecast,,10038.006,,
13479,829,c,basic,2015-09-02,forecast,,6105.725,,
13480,831,a,basic,2015-09-02,forecast,,14986.305,,
